ID_REF	Type	TLR4_1	TLR4_2	TLR4_3	TLR4_4	C13orf18_1	C113orf18_2	CDC14B_1	CDC14B_2	DAB2_1	DAB2_2	DAB2_3	DDAH2_1	DDAH2_2	DDAH2_3	EPB41L4B_1	EPB41L4B_2	H2AFJ_1	H2AFJ_2	KIAA0372_1	KIAA0372_2	PHF20_1	PHF20_2	SHANK2_1	SHANK2_2	TMCC1_1	TMCC1_2	TMEPAI_1	TMEPAI_2	TMEPAI_3	TXNDC9_1	TXNDC9_2	ZNF148_1	ZNF148_2	PHACTR2_1	PHACTR2_2	ANP32E_1	ANP32E_2	EIF5A_1	EIF5A_2	RABEP1_1	RABEP1_2	TFAP2A_1	TFAP2A_2	TMF1_1	TMF1_2	WARS_1	WARS_2
GSM335596	MSS	0.996976728	-0.036007481	3.387626785	0.197898988	8.667287519	8.827489909	6.683211651	6.237257211	6.621668454	6.991415146	6.796650408	8.033067203	7.741254129	8.359674446	9.000908043	5.684439308	6.025976539	8.978304917	6.775782543	7.831503324	8.394648283	8.801628713	6.606657795	7.625579508	6.418589494	6.01437885	7.347575964	7.548977582	6.899544211	7.74312365	8.507809414	8.585732737	7.646053095	7.673634444	7.608282219	5.895701545	8.83220024	7.005334833	6.552744076	4.701335284	4.23220632	5.371254978	5.836569264	4.575224957	4.743615966	8.328373557	9.700342966
GSM335597	MSI	1.86562634	3.940871959	1.481996594	1.704293826	0.871454383	4.055136617	5.473691482	4.735570194	5.35508742	5.331818487	5.551160252	7.634464582	7.644284361	7.368654592	9.050250735	4.898389054	4.858179557	7.943257952	5.985510005	5.457713806	7.350467689	7.087437193	6.298345122	6.023635383	6.514748881	5.835099117	6.548549805	7.303423201	6.437622228	5.596011743	5.571478917	6.139743965	5.2902917	6.107789137	6.045556458	6.423087612	9.51473465	10.31151533	10.71741653	5.626602995	5.448532331	7.78601661	6.113876778	6.212740302	6.099999848	7.261716208	9.954737404
GSM335598	MSS	2.779945937	3.448392772	3.710277965	-0.358160884	8.618987274	9.082970109	5.571478917	5.931002461	8.654731249	9.612409967	9.323820077	8.374065862	8.192822585	8.722765669	9.67881394	6.408449142	2.325857012	8.914435727	6.921003047	7.39780301	8.289368873	8.274922888	6.604117643	7.115323599	7.940351519	6.323377645	10.59965831	10.45605396	10.36932228	8.166138647	8.9210828	8.716302125	7.862460896	8.195302395	9.854833739	6.384324498	8.597218287	9.216765362	9.291979678	5.393540443	3.948600859	2.544518087	3.103082258	6.704703691	5.979006061	5.024315579	7.461334914
GSM335599	MSS	4.505122823	6.197117291	5.959099115	3.130607977	9.083581275	8.582788778	6.981834363	6.756579592	5.958726935	5.836190527	6.036859463	6.375513636	6.287807929	6.101631173	9.548486896	7.070133723	6.649624402	8.647719238	7.182068369	6.949811057	7.167594528	7.603572777	6.049502237	6.091723332	7.499939485	8.11620053	7.501522243	8.13024739	8.530792036	8.376450113	8.657047045	7.685652585	7.812070948	6.517871829	6.19051032	6.099070095	9.012938727	7.107957798	7.608559338	6.0689634	4.220890093	6.304313401	3.395389818	6.16739001	6.133870292	7.639156606	9.152202105
GSM335600	MSS	3.275434244	2.859152974	2.452690832	2.516602155	7.844550375	8.061905493	6.545068675	6.374953943	7.555661608	9.043034623	8.440965992	7.464277842	7.266463385	7.547379671	9.488367116	5.964839255	5.997338131	9.525835185	7.093259495	7.756538852	8.833233578	8.929122319	6.752806896	7.642292187	6.621874408	5.6660066	10.60350854	10.20100763	10.04768153	7.557356092	8.036793743	9.104540303	8.358207581	7.224535014	7.42199583	5.87061384	8.219085572	7.385145931	7.119355247	4.844207349	3.83527732	3.043444817	2.807700806	5.336982276	6.128795916	5.196084144	7.05363024
GSM335601	MSS	3.493709499	4.692519595	4.744902225	3.664082698	9.569447866	9.179612712	5.596209338	5.796128238	7.626876827	7.787695341	7.708190112	6.864108942	6.830422155	7.184492914	9.438421255	7.100248955	5.800981549	9.68244545	6.89560211	7.598368459	7.953137139	8.540362072	4.318598857	5.196084144	7.233043565	7.463590168	9.498815232	10.28142596	10.1072163	8.238731671	8.671855566	7.698983302	7.322369148	7.090206438	7.116386359	6.224215063	9.076172371	9.347469673	10.4782913	6.540872158	4.676167597	4.204001636	1.730045071	5.192723693	6.349188357	7.131405168	8.456607291
GSM335602	MSS	3.126881558	3.80601833	4.240700131	0.260077617	8.773831821	9.22134655	6.129927819	5.854976399	7.47596218	7.73794022	8.174090122	6.709712762	6.848333733	7.128601959	9.834042677	6.278083642	5.942304997	9.165945116	7.025460677	8.255901296	8.03083219	8.497550854	5.367839754	6.287465231	5.909450234	5.327959206	8.083170237	8.548675424	8.466105228	7.401388613	8.195975831	8.113983019	7.084454662	6.571331064	7.239695823	5.848640041	8.307597247	9.069612855	9.192607184	5.515952739	4.775223722	4.020425441	5.309469106	5.868034243	5.167251847	6.411018426	8.374904608
GSM335603	MSS	1.498500109	4.883716792	2.525312103	3.390311476	10.38868018	9.772554791	5.691841354	4.976554556	6.920150887	6.968489383	7.369791623	7.589219163	6.851725366	7.402512802	9.727950524	6.656298968	6.428736794	9.353055964	6.994249329	7.741517818	7.847727669	8.56284326	5.335364817	4.700046662	6.451714656	6.933705087	9.722950937	10.49786671	10.29894582	7.783822582	8.168437714	6.811098367	6.100917943	6.630790759	6.529966994	3.725601663	8.380885683	7.734208057	6.999100158	5.268299299	3.877304481	1.671202118	2.334194487	5.669498891	5.905535287	6.14250347	8.026778348
GSM335604	MSS	3.996102838	5.222382926	6.301532042	5.461199189	8.829542264	8.514945666	5.19387734	5.198408429	6.028361029	6.803893771	6.345134162	8.070566831	7.899839085	8.152491221	9.692786096	6.636015407	5.747761944	8.955867397	6.758890953	7.622310697	7.889362833	8.510293779	5.612906575	5.043710675	7.389882854	7.184974059	11.14205159	11.25881109	10.6727757	7.883629248	8.038064226	7.190135718	6.36131572	5.743513692	6.830227384	5.367995578	8.738489054	9.021342445	9.003894368	5.816472493	5.062123667	4.525556743	4.673449857	6.20060195	6.100728423	5.754079476	7.841580048
GSM335605	MSS	4.293250691	3.993462516	5.045605042	3.491137258	9.445602104	9.541379701	5.455139122	4.743461439	6.944478419	6.745025594	7.365116388	8.020263445	7.781515748	8.116826781	10.01467397	6.858119278	5.539935871	8.894495906	6.580710685	8.225274172	7.511349182	8.873144535	6.236485594	6.481346009	6.660672504	6.824518059	7.384645075	8.174090122	8.591596218	8.162753668	8.520761353	7.09198781	6.958165508	6.991833314	7.351430909	6.248445445	8.933935819	8.942737461	9.353055964	5.002294384	4.302169854	3.903556919	4.185280304	6.476680297	5.857993322	6.472751303	7.981639462
GSM335606	MSS	0.746379146	0.502799315	3.726424956	2.763418404	8.898520735	8.905717145	5.722726006	5.569514464	6.797476993	6.947179296	6.776611189	8.276729057	7.770483844	8.291176219	9.173113797	6.134423096	6.101631173	8.641087032	6.601922983	7.836880141	7.920595371	8.685276236	6.381230793	6.584082798	5.951788122	6.056349241	8.62498269	8.708353922	8.474233174	7.859645525	8.330109461	7.809143555	7.161235827	7.720598851	8.098041319	6.105449546	8.816240716	8.865608554	9.501098965	4.58279546	4.91922669	3.664672404	4.241115299	5.837788287	6.156256229	6.339725578	7.323512524
GSM335607	MSS	4.631033212	5.168930004	5.659562576	4.675174859	8.117483267	8.222927187	5.995889223	5.636582112	7.264237898	7.208630552	7.206603218	6.037360088	5.566441557	5.771557741	9.505005037	6.898317565	5.282653258	8.771397068	7.48613202	8.110469398	7.121117859	7.675737271	5.177304298	5.706307551	6.652033127	6.925419248	7.033571554	7.257994548	7.510839104	8.018573692	8.194623247	7.286180213	7.420148221	7.010093611	6.571676538	5.968253355	8.535501341	9.318045861	9.886688336	6.113510846	4.819411326	6.605280284	4.688612177	5.748101533	6.030292532	8.162753668	9.560935709
GSM335608	MSS	3.474217042	3.132820718	3.598061753	3.825836901	5.253652672	4.787096943	5.447982189	5.56934138	8.09902864	8.024715554	8.147013559	7.578689107	7.788570518	7.772422211	9.502624808	7.159108313	4.293937041	9.220740774	6.897163122	6.785233137	7.062646774	7.786595344	6.516374659	7.018037892	6.651439144	6.726538455	9.563548188	10.12802264	9.823780963	7.597888102	8.405295571	7.583303024	6.720077831	7.878138087	7.844300015	6.902963328	8.84798274	7.924565243	8.017977394	4.2288008	3.321775307	6.702174384	3.420703396	5.981922651	5.857993322	7.515384147	9.720143812
GSM335609	MSS	-0.066154742	4.931349093	5.019223101	1.27757341	8.60992415	8.986805835	5.360120937	5.183987505	5.967325969	5.664888106	6.401906959	7.932609695	7.805827451	8.046620474	9.188177966	6.999534931	5.050870582	8.17922486	7.481979551	7.841317466	6.437216724	7.483883638	3.993858759	5.54516613	6.352555869	6.569650364	7.093888129	7.270143447	7.843794502	8.234002758	8.77190262	7.013473119	6.923807789	7.226836287	7.527700564	7.321909094	9.483495916	7.61471828	8.972694231	5.755680825	3.460994712	5.571478917	3.797676824	5.533861384	5.486030766	7.463311844	8.416759607
GSM335610	MSS	0.412172233	4.252444195	4.333907673	3.116827513	9.599654645	9.747112862	5.928221812	4.793432627	8.939357887	9.360664947	9.079181561	8.688223477	8.260983736	8.644624374	10.25077071	7.401388613	5.516869757	8.508619864	6.126777445	7.445914729	7.62425948	8.289706544	6.352170787	6.889420924	6.390328809	6.050777637	10.04768153	10.1252795	9.793593923	7.554578804	7.669557201	7.391478301	7.005753391	7.045671818	8.008231374	4.512121013	8.021532537	7.89141528	7.800123987	5.961614012	4.812905172	1.562150316	2.126416601	5.903514115	6.165139118	6.846472131	7.721616633
GSM335611	MSS	5.263476	6.630790759	5.698913338	4.704262041	8.239127834	7.719292514	6.585975968	6.729343235	6.715845668	6.615836022	6.860144113	7.217053545	7.482234237	7.134475516	10.70829939	8.250391253	5.617086756	8.813780492	6.93070746	7.022388144	8.135602261	8.151487515	4.89869549	5.981075483	6.868941884	6.434915341	8.201169485	8.186635508	7.58042706	8.027324484	8.710029723	8.246585093	7.465795121	7.211906805	6.989011443	5.466085837	8.933935819	8.904050328	9.784609536	5.647894846	3.8223759	3.165209648	4.312742362	6.037360088	5.557538911	6.969268119	7.996317031
GSM335612	MSS	4.889822503	6.373323598	5.413023111	2.935008069	10.652575	10.62561878	6.664018984	6.719476659	7.101557741	6.508066324	7.334224072	7.983468785	7.872318188	8.204653396	10.08630792	7.857164683	5.998804182	9.811814397	7.39490902	7.977211301	7.391478301	8.220792763	4.959467492	6.65555135	6.266974979	7.009887679	8.543297318	9.033212981	8.375704884	8.857108784	9.137190615	7.846848697	7.055691796	8.155485184	8.205323077	5.711836526	8.169443572	8.934444301	9.769763134	5.880619649	4.922608423	3.693666565	5.464192008	5.712032157	6.231814988	6.930109848	7.916491152
GSM335613	MSS	2.979870111	4.330278993	4.544529126	0.596268013	9.867958933	9.877499318	4.386124421	5.035624094	7.921137668	7.460876743	8.026778348	6.921449824	7.018674484	6.897677645	9.835032972	7.248873044	5.099581531	10.01213129	5.973001142	6.776822806	7.229980032	7.803091799	6.0689634	6.862467936	7.066621262	7.036378419	10.68698839	11.16296113	11.07324478	8.112659965	8.787470019	7.725775557	6.937472733	7.223276004	7.480032402	7.441107379	9.567073051	8.321955603	8.419804584	6.649428871	4.476271212	8.223871149	4.287923516	5.90208665	5.783625295	6.476680297	8.220038526
GSM335614	MSI	2.86523316	5.036522833	4.547852836	3.04777341	4.46298227	3.84876256	5.097215383	4.722563326	6.147397612	5.547502419	6.65555135	6.034273404	6.047610594	6.01637998	8.742932814	6.264534062	2.620808226	8.126723502	6.678167353	7.650647515	7.099154082	7.436651128	3.772219764	3.852058706	5.548730234	6.199141928	3.726533903	5.160489351	3.558584545	6.002506471	6.573348688	6.565594401	5.596209338	6.251971388	6.789394009	7.470552283	9.822770497	10.47637996	11.5278867	6.368201494	4.229753948	5.461909218	5.407457103	5.784505519	6.280533611	9.018536182	10.09479437
GSM335615	MSS	3.822740614	3.778318806	4.26327091	3.324202935	9.444772066	9.81969892	5.721334169	5.452893985	5.900633427	5.723076427	6.354243178	8.437547375	8.129948584	8.56709709	9.714752323	6.736330912	5.252289665	8.993053762	6.928439202	7.965693069	8.117130524	9.062475269	5.848809472	7.028477927	6.643374446	6.754768694	9.402407943	10.52050731	9.949024663	8.241525788	8.645875381	7.604344188	6.746142928	6.667631177	7.509155003	6.926001556	9.298975372	8.146080073	7.91186769	6.060717981	4.525890417	5.911815701	5.263805144	5.798753908	6.202647994	7.0199655	8.4119532
GSM335616	MSS	4.086090754	4.216168818	4.472477527	2.432045196	9.12353402	9.191995333	5.555943341	5.367481309	7.50840749	7.466501792	7.415370119	7.343455541	7.110835066	7.42599682	10.31307982	7.314025329	6.773873678	9.441544369	6.297239827	7.623012244	8.488573195	9.861498558	5.929353253	6.597010749	6.417812885	6.916837625	8.251051072	8.607823549	8.600287665	7.75956746	8.158036203	7.929986578	7.364390857	6.467666972	7.160176092	5.480275893	8.304211506	7.358331421	6.523642811	5.118058128	4.272309877	3.929919115	5.672454346	5.841760665	6.475711191	6.924608974	8.407161092
GSM335617	MSS	4.516360588	5.465397199	6.672301457	5.047852271	9.829835357	9.929167604	5.573424104	5.108736538	7.497033545	7.813121944	7.683578228	7.572951296	7.277467051	7.696280586	9.505005037	6.28424206	5.621552604	7.682335451	6.673977933	7.997228713	7.269469235	8.000654588	6.430767411	6.043899889	7.074555494	7.022388144	9.497146084	9.971864965	10.84630901	7.677485301	8.194025784	7.712718271	6.911558431	5.900633427	7.739746008	5.150380721	9.036345722	7.345491258	7.02073838	5.68587622	4.986314205	4.241960557	0.891338658	5.668599136	6.187147666	6.447695455	8.762902768
GSM335618	MSI	4.086354722	5.310818546	4.912135151	4.005437741	9.848539652	10.24321367	5.777020859	5.314524471	6.997115705	6.71913801	7.257772005	7.138987859	6.811491992	7.256996913	10.18519483	7.739501465	5.267957699	8.967465946	6.405862156	7.109411497	6.372937839	7.187644579	5.489490164	5.66031703	5.582751465	5.693840023	7.398706732	7.87343064	7.435248141	6.866521733	7.282973005	7.084454662	6.111531734	7.188332833	7.701744051	6.605876156	9.001571445	9.816542171	10.86064508	6.578860612	4.733546674	8.721823681	5.830255508	6.005622563	6.411186724	7.031656056	8.254492899
GSM335619	MSI	2.845083115	4.52995308	3.01690506	0.310968777	6.873466736	6.156939578	4.725378468	4.801496075	6.273785448	5.521852325	6.281671943	6.067995686	6.552744076	6.460925883	9.146548117	6.678372659	5.147913755	9.55436062	6.354243178	6.694466899	6.989468929	7.700058725	4.241815652	5.301659044	5.428860688	6.442196885	6.152490831	7.56434122	6.7968667	7.855790075	8.477744461	6.41066308	5.40135242	6.252154167	6.311988498	7.164970923	9.896554708	9.750160454	11.28284454	6.910545284	5.179226595	4.774567475	5.549933993	5.42131496	6.626358087	10.19825815	11.499803
GSM335620	MSI	2.649457506	0.861048721	4.663292657	3.574428857	7.293606114	7.049383945	4.965177553	5.19455536	5.72451567	6.783684549	6.358510122	7.611222515	7.328161965	7.765816562	9.580020817	5.902979698	6.666284716	9.800808782	6.916837625	6.716225858	7.237652978	8.146080073	4.468978686	4.529648535	7.068123835	6.02201079	8.099321504	8.483669971	8.683147074	6.642004051	7.009289803	8.348945934	6.485779709	6.789611415	7.104283359	6.914330892	9.822770497	9.949024663	9.657020687	6.379844874	4.699897454	6.103611299	4.657122686	6.245021105	5.761840861	5.442439059	8.149831719
GSM335621	MSI	0.731934667	1.100919003	2.956364606	1.74749035	3.482086086	3.347809846	4.653155886	4.35181914	4.918750834	5.582583274	5.68833256	6.023150018	6.1131164	6.196368327	8.109189078	5.920773407	4.312478396	8.709665392	7.118480623	7.658168157	6.778887086	7.622310697	4.364786343	4.379121492	5.936223902	5.621215677	7.223687444	7.827314025	7.920857987	6.139932971	6.093008314	6.882693752	5.826038054	5.948215278	6.379254738	6.815122877	9.597283758	9.472167842	10.34477111	6.405862156	4.442787934	7.038256445	4.377044033	6.201390011	6.740983826	8.275351967	10.08107458
GSM335622	MSI	2.794283631	4.104303452	3.506801927	-0.870355904	9.204413078	8.13024739	6.132182398	5.561973222	7.276139445	6.173811746	7.220990026	6.171098524	5.687451096	6.216398734	9.645086708	7.960159195	5.165224844	9.279377354	6.39626348	5.394045964	6.791147495	7.452511512	4.420062318	5.721853544	5.501221743	6.142679875	5.873538787	6.850096117	6.07477321	6.248079057	7.019737478	6.568336071	6.235007707	6.818698098	6.805674603	7.108366558	8.932288015	10.00371227	11.82176133	7.226360657	5.04511914	6.636015407	4.352464587	5.793139154	6.003944948	7.797617326	8.852054475
GSM335623	MSI	0.443058134	3.947523685	3.87538603	0.323991711	4.053797256	3.135103617	8.339887258	8.207943391	5.915588872	6.457267381	6.054356202	7.232204074	7.39659252	7.588948959	8.220792763	5.796128238	3.862522763	8.289018273	6.406948418	6.068386333	7.117057809	7.151409239	4.200400051	4.169901582	6.291601682	6.182357357	6.141394909	7.764977194	6.198445864	6.752364154	7.177989135	7.995689874	6.884260932	6.290122898	6.613171482	6.09773127	9.034479864	8.732081087	9.487625022	5.905147214	4.422447009	7.243682861	5.65886404	6.441281736	6.057132449	11.80496502	12.42911169
GSM335624	MSI	0.589634598	3.715556855	3.618036682	1.790061836	6.969712545	6.607247791	6.989011443	6.678978558	6.181441641	5.99676728	6.296883876	7.177989135	7.039733719	7.330875722	9.546914499	6.904613478	3.703331159	9.204413078	6.334629795	6.207840627	7.117862519	7.730477729	5.476936894	5.509836621	6.839498151	6.616968505	7.02341029	7.981279862	7.017828972	7.515620379	8.391320719	7.208440552	5.295332953	6.083506299	6.181804396	6.482129584	9.438421255	9.29760416	9.749147517	5.791090479	3.781715086	6.197697278	5.699076816	6.404977769	6.282394855	7.282518005	9.333843043
GSM335625	MSI	0.354620694	4.572074403	1.757230572	-0.025217007	9.111839804	8.871557712	7.393518624	7.366770756	8.350044998	7.223043069	8.608666057	6.489823436	6.140121495	6.315465019	10.5975327	7.065936778	6.156780139	10.98188077	6.035616511	6.250445422	7.565327979	7.196563311	4.884413058	5.05284177	5.953088031	5.297271446	6.41356436	6.843619071	6.138481383	6.809916877	7.266683057	7.023652707	5.600293374	6.816337789	7.537149358	6.732918859	9.2195197	9.721133147	10.30501242	5.928603627	4.744755496	3.937446354	4.999389433	6.408973031	5.746475028	7.148033902	8.433483102
GSM335626	MSI	-0.147511007	2.825157494	4.028378191	-1.036182717	8.633278187	7.993344162	5.750029455	6.140644093	5.183148224	4.299455119	5.809878074	7.39780301	7.223687444	7.521431691	9.597283758	7.215226425	3.129194864	4.954205241	6.842997774	6.920150887	7.490062502	8.181830773	5.659039134	5.60704415	5.87208398	6.426069498	8.478498904	9.717370519	8.369375871	6.555611613	7.165615289	7.161798747	4.692042285	6.607792947	6.290528265	6.650828978	9.343879672	9.125452554	9.652679725	6.331156532	4.99551066	4.121137558	3.306546942	5.525746785	6.173075674	6.7717303	8.326848717
GSM335627	MSI	3.749053238	5.269527976	4.972743944	3.334010124	8.169443572	7.750653717	6.368765219	6.526277824	8.363180925	8.201823711	8.902263178	5.829526455	6.307291331	6.171098524	9.810731533	7.475195161	4.131831964	10.00124397	6.799433086	6.017742416	6.882097267	7.539867577	4.524351008	4.597811711	6.047236926	6.157137236	6.954558027	7.994263858	6.923451049	4.596717008	5.736342305	7.622310697	5.445801219	5.998986103	6.153256693	6.094833816	8.321602549	9.848539652	11.1093945	6.212889524	4.605528137	5.511958969	5.390048242	5.582583274	6.506678421	7.470552283	8.538615803
GSM335628	MSI	3.247356356	3.600673749	0.722356547	-0.983691754	5.036330012	4.734168476	4.465285255	4.549897254	6.067308017	5.237550273	6.381600484	8.296146489	8.264890102	8.383918426	10.29269684	8.184053262	4.530240987	9.636355451	6.726369965	6.834586237	6.764144849	7.889663226	3.35131712	4.845542128	5.81976969	6.438202648	5.698715253	6.977113385	6.176645834	6.562947028	6.570174124	6.651257103	5.99269228	4.337668869	5.147231072	6.292182995	8.754065551	9.826737475	10.79581008	6.929470415	4.612162947	8.136195937	1.343992839	6.696641125	6.237421061	6.449833825	7.522634869
GSM335629	MSI	4.751192781	4.38938328	5.095479926	4.45763017	5.705254575	5.329385906	5.653579217	5.529494654	7.193968278	7.127536882	7.59174501	5.995155053	6.14991586	6.227328675	9.114216084	6.32207216	4.550800458	8.327980344	6.937052001	7.548176165	6.816127061	7.674153962	2.585387726	0.687866896	6.504770181	6.297067812	6.875992918	8.208576383	7.679693743	7.126431234	7.410490849	6.664562821	5.079151087	5.983737432	6.389371442	7.268588834	9.704125606	8.501649092	7.670045337	6.588512115	4.763124512	6.2202776	5.563570746	6.231814988	6.430601635	8.337012894	10.5393589
GSM335630	MSI	2.619794008	3.963662186	2.762173577	2.525175238	5.35508742	4.5029119	6.241364423	6.361904659	6.394953788	5.850880977	6.603111977	6.844667038	6.746937922	6.400624794	9.661400262	7.436424443	4.030371648	7.845096456	6.463344366	6.742548322	6.122403876	7.203851795	5.590337485	5.506433591	5.447436895	5.300294231	6.329276796	8.088134125	6.789611415	7.81600821	8.031795537	7.209499019	6.514901409	6.53949325	7.525730004	6.937260046	9.433974213	9.664198491	10.52050731	7.349762752	4.872013068	7.730246399	4.074886094	6.967486411	7.137368825	8.272586241	9.465095676
GSM335631	MSI	3.816827824	4.898985337	4.543638408	-0.450344666	8.03272725	8.339515142	6.290337647	6.206159245	7.356462054	6.689102123	7.491511032	7.48817857	7.363469063	7.426475074	9.379023294	7.689364054	3.834800265	8.442104107	7.777953039	8.158036203	6.898732114	7.902383236	5.29942997	6.595076547	5.268700209	6.124719681	6.712232331	7.691263434	7.852952559	8.43118817	8.616879585	7.951706784	7.223493182	7.34736049	7.626095916	7.86073635	8.818928385	9.11981811	10.3244583	5.575004811	3.459487339	2.955157585	3.990260541	5.023273664	5.260346365	8.123357722	8.535501341
GSM335632	MSI	4.417509966	5.573424104	5.381472365	3.829630785	6.347891345	6.58636016	5.468590978	5.282485733	5.687286534	5.29081592	5.9451833	6.169804156	6.22993608	6.400046437	9.710752695	7.676271739	4.632759184	8.646284035	6.654796653	7.474969299	6.667815281	7.62425948	4.923457483	5.688671432	6.298345122	6.558668441	6.287613665	7.468636113	7.052178101	8.445319535	8.647245858	7.15864437	5.78544095	6.746709341	7.035299406	6.201948717	9.184918697	9.340133199	10.47253832	7.428946685	4.459025754	4.888512783	4.712628117	5.826192323	6.684748219	8.993587882	9.986770494
GSM335633	MSI	3.944213168	3.716846232	1.30611413	-0.547935835	7.486913099	7.088296565	5.990767327	6.323007016	6.624373172	7.08915491	6.951812893	6.534146446	6.896141626	6.62418943	9.326130558	6.415142023	3.446302548	9.579182203	6.56413858	6.067120977	7.148247462	7.539867577	4.572542744	5.891689653	6.873025004	5.829159087	7.332499331	7.341819805	7.209499019	6.909735562	7.272838753	8.411146748	6.672098156	7.578171353	7.005154641	5.97134787	8.401526774	9.840228444	10.72151205	6.243900448	4.966359833	6.036316981	4.167217757	5.997527813	5.372520306	8.329093391	10.27024466
GSM335634	MSI	-0.177191034	4.197778971	4.252866165	3.157956139	7.109614333	7.146557939	5.984068018	5.875871852	5.995685263	6.017540233	6.571520573	6.303913865	6.30061506	5.868226432	8.655606147	5.884135509	2.483131509	4.950342525	6.697234068	7.066159937	7.028075172	8.035260136	3.888721326	4.907147953	6.657118874	6.332434749	8.389495467	9.605003916	8.560744496	6.564720381	6.694659316	7.427705063	5.349290507	6.464426033	6.429105276	6.45541658	8.982281004	8.919648137	8.971170276	5.863507726	5.321092475	6.379668072	5.536317789	6.578651188	6.410847277	7.800396694	10.22835921
GSM335635	MSI	2.944856699	1.277157628	3.740926966	0.089489366	3.687059075	3.332838462	5.110418723	4.774389334	5.391079394	5.618495205	6.06548836	5.990767327	6.193026889	6.040049596	8.408336182	5.985917123	3.322861871	8.709665392	5.554254953	5.984235286	6.694273561	6.953288411	4.000758101	4.426741682	5.795809984	5.979761785	6.831865529	8.248668331	6.838921818	7.325882132	7.707095824	7.178872275	5.886522062	6.762300599	5.848081723	7.111273091	9.778528928	10.12030903	11.13581765	6.038048631	3.832146029	7.663746885	5.370876365	5.747925416	6.067308017	12.29095527	12.53443421
GSM335636	MSI	3.965001137	4.522110596	4.936059229	3.308438053	9.529804465	9.34607777	5.288145232	5.296914007	7.684876087	7.936778753	7.765816562	6.984486695	6.708060288	6.90642153	9.759335178	6.998878884	5.648436354	8.615155563	7.604094588	8.138422488	7.956906836	9.031906128	5.333768424	6.514184415	6.324444199	7.039108867	8.769974751	9.949024663	9.498815232	8.587368257	9.039284403	7.808862413	7.262326949	7.16454213	7.297648953	5.490012379	8.758898275	8.681804116	9.628851366	5.905708636	4.415668009	2.745633428	1.095281126	5.648763436	6.120384417	6.465539966	8.061905493
GSM335637	MSI	3.87289886	3.507807936	4.887331756	2.692624389	6.784291268	6.628109813	5.32503753	5.490922296	8.265539329	8.760364421	8.744708256	6.116746648	5.978268341	5.913973837	9.204413078	5.473691482	4.525890417	7.846525806	6.95921888	7.458201034	7.203659725	8.319487741	4.510281987	4.00335407	6.664018984	6.201012279	8.649474455	9.193968786	9.823780963	7.057626306	7.312690916	7.546332464	6.194648818	6.225799317	6.709712762	6.641811497	9.784609536	8.072299545	7.83831443	6.469909686	4.891835154	6.581472971	1.001744742	5.581648823	5.846292013	6.517494361	8.940938459
GSM335638	MSI	-0.151396152	2.233757916	3.790077952	1.597762197	8.134586002	7.808038534	4.936688085	4.93267177	5.631640929	6.306745599	6.525718593	5.29885295	5.933733874	6.399712476	9.212879248	5.516691165	4.741287778	9.308003523	6.434545577	6.517691435	6.87917539	7.654816857	3.596091542	4.580310013	6.39861284	5.084907754	6.739435779	7.674693191	6.811708624	6.412810845	7.400722667	7.383167451	5.006480719	6.308022263	6.430209775	6.842207968	9.321670894	10.35281244	10.40434927	5.428860688	4.380609911	4.34679232	5.099581531	6.140121495	5.679046496	6.746324263	9.625434797
GSM335639	MSI	-0.195869908	3.817588096	3.795590731	2.742873999	8.162121721	8.630579667	4.718397518	4.247534918	9.143999857	8.69626678	9.439243163	6.60971253	6.423467182	6.71544478	10.04407985	7.164765497	-0.502381168	6.411796334	6.866134551	7.433636329	6.642172159	7.427479153	4.363567981	5.274265289	5.469129176	6.133685426	7.206824496	7.952280891	8.000063023	7.493804153	7.81542226	7.398706732	5.557003176	6.296538209	7.118903661	7.522393902	9.391747926	10.08233502	11.3628215	6.620306504	3.929239534	3.529384503	3.384834972	5.942304997	5.854225541	7.413372698	8.523140504
GSM335640	MSI	3.557626636	3.933194195	4.930136617	2.541400182	4.423155314	4.862267748	6.179403623	6.017119981	6.455243876	7.017413923	6.948190189	5.716321428	5.441887581	5.388363207	8.868505408	6.041701532	4.292555054	7.425238255	6.779948526	7.662998501	6.440153649	7.344326156	4.522977665	4.847021678	5.593592428	5.841760665	5.419839695	6.285767395	6.801924455	8.27119222	8.631045376	7.220990026	6.378867288	6.434718821	7.109825787	6.916011134	9.24452204	9.842188592	10.64878427	6.575591553	4.031425081	6.754587281	4.436813281	5.645942314	6.087675602	7.883331832	9.680642789
GSM335641	MSI	0.408014303	4.613576166	4.733378982	3.374876678	7.352115394	7.74282763	4.969240081	4.970437569	5.934102902	5.891006799	6.707093401	5.579957175	5.693840023	5.996075877	9.610607107	6.526802507	-0.770869465	5.257266399	6.374410028	7.672823472	6.68767089	8.391651434	3.447917315	3.70345355	5.583992042	6.154176017	6.901387386	8.08164479	8.056752786	7.332929102	7.725775557	6.9690693	5.026469363	5.846109329	6.238432924	7.396140689	9.818676348	9.162178234	9.926872528	6.289938331	4.409421581	7.260563535	5.179226595	5.882185741	6.176302544	7.673389472	9.801838647
