Day,FNC,TFRatio,WVC_FNC,N0,Rainfall,AbsHum,Soil,AirT,AirP,RelHum
735188.5,2997.2917,0.4522,3066.7431,4011.842914,0,0.0043,0.0351,17.5745,905.0364,28.4731
735189.5,3017.0417,0.4461,3084.8512,4036.05427,0,0.0042,0.0352,17.2108,905.1323,27.9544
735190.5,2967.1667,0.4484,3067.7258,4008.347686,2,0.0063,0.0346,17.417,904.8194,42.9446
735191.5,2832.875,0.4788,2950.1066,3928.028018,0.225,0.0077,0.0424,16.2551,905.63,55.9724
735192.5,2894.375,0.4641,3013.271,3993.201634,0,0.0076,0.0404,15.5824,907.4441,57.8585
735193.5,2925.75,0.4601,3035.7145,4008.293062,0,0.007,0.0389,16.6556,904.5533,50.5739
735194.5,2949.0833,0.4554,3049.7398,4011.745677,0,0.0063,0.0373,17.8625,903.385,41.1115
735195.5,3015.8333,0.4499,3102.7412,4069.078079,0,0.0053,0.0361,16.7164,905.4381,37.1932
735196.5,3011.9167,0.4406,3100.8821,4056.00389,0,0.0055,0.0351,20.0618,906.7417,32.3411
735197.5,2997.1667,0.4469,3086.1378,4023.37233,0,0.0055,0.0337,18.3816,903.6152,34.2547
735198.5,3078.4167,0.4364,3150.0776,4099.728267,0,0.0043,0.0331,17.2043,900.7428,28.4679
735199.5,3103.75,0.4366,3174.1339,4125.027508,0,0.0042,0.0325,15.7306,904.2607,31.0071
735200.5,3080.5,0.4421,3162.3517,4106.096385,0,0.0049,0.0321,17.4767,906.3356,33.4811
735201.5,3035.0417,0.4403,3121.3426,4050.351592,0,0.0053,0.0319,16.2697,906.732,37.7015
735202.5,3020.125,0.4365,3112.6652,4037.084906,0,0.0057,0.0317,16.4741,905.895,43.031
735203.5,3021.75,0.4365,3115.0794,4037.889788,0,0.0057,0.0315,15.2083,904.2667,46.0719
735204.5,3034.7917,0.443,3126.5488,4050.952586,0,0.0056,0.0313,15.5417,903.2,45.6915
735205.5,3081.75,0.4336,3157.063,4087.93807,0,0.0045,0.0311,16.125,902.7292,35.3797
735206.5,3097.7083,0.4311,3185.9139,4123.501916,0,0.0053,0.0309,15.8333,903.925,39.5751
735207.5,3043.7917,0.4402,3140.0389,4063.318682,0,0.0059,0.0308,15.7917,906.0458,46.7503
735208.5,3069.9583,0.4352,3151.4468,4076.067429,0,0.0049,0.0306,16.7083,902.7958,38.0977
735209.5,3073.2083,0.4353,3143.937,4064.586586,0,0.0043,0.0305,14.611,899.1743,34.8063
735210.5,3063.1667,0.435,3136.4809,4052.824736,0,0.0044,0.0302,14.4749,899.8289,35.8792
735211.5,3077.1875,0.4359,3160.1985,4082.519579,0,0.005,0.0302,13.1386,900.3577,43.0841
735212.5,3129.2917,0.4297,3190.1539,4118.691597,0,0.0036,0.0299,11.3866,902.7373,33.8919
735213.5,3166.8333,0.4276,3211.2208,4142.384935,0,0.0026,0.0296,7.2854,903.6164,31.5067
735214.5,3186.5417,0.4237,3224.2708,4155.87701,0,0.0022,0.0293,8.5333,902.8962,25.4544
735215.5,3022.7696,0.4374,3066.3418,3950.92162,0,0.0027,0.0291,11.7428,901.6449,25.4644
735216.5,2798.4024,0.4444,2876.3572,3716.625231,3.8,0.0052,0.0302,12.3005,898.0304,49.7925
735217.5,2717.6559,0.5054,2809.137,4000.910289,9.8,0.0062,0.074,7.2599,901.3121,79.2056
735218.5,2565.6667,0.5361,2653.2408,3769.481152,0.075,0.0063,0.0727,9.0841,902.2825,71.6242
735219.5,2446.1667,0.5562,2516.5329,3670.011876,7.35,0.0053,0.0868,6.068,905.9457,71.8417
735220.5,2435.1667,0.5474,2508.8393,3672.708651,0,0.0056,0.0889,7.268,904.5622,71.5574
735221.5,2439.125,0.5434,2527.9918,3668.949439,0,0.0067,0.0841,11.277,898.0806,66.5963
735222.5,2401.875,0.5576,2450.092,3621.793058,4.925,0.0037,0.0946,3.9393,906.9331,58.4861
735223.5,2466.3333,0.5426,2523.9503,3702.52931,0,0.0043,0.0901,7.992,908.0134,54.0315
735224.5,2496.875,0.528,2553.1493,3711.34192,0,0.0042,0.085,11.1324,905.3659,43.4821
735225.5,2535.0417,0.5296,2609.7072,3767.690338,0,0.0055,0.0812,11.8077,905.7457,51.1772
735226.5,2547.2083,0.5184,2625.038,3766.028828,0,0.0057,0.0778,10.105,905.0326,58.5587
735227.5,2532.5833,0.5133,2608.6802,3723.037595,0,0.0056,0.075,10.2634,902.2181,58.8857
735228.5,2558.9167,0.5098,2613.0871,3714.239107,0,0.0039,0.0729,7.1075,903.0261,50.0449
735229.5,2611.5833,0.5068,2664.2963,3770.897308,0,0.0037,0.0707,7.3843,899.3367,45.0788
735230.5,2639.0833,0.4952,2693.6504,3798.596511,0,0.0038,0.0689,4.5922,900.7081,57.9755
735231.5,2636.75,0.4914,2695.3964,3790.592324,0,0.0041,0.0675,4.5381,905.1682,62.5619
735232.5,2644.375,0.4953,2698.6619,3784.393649,0,0.0038,0.0661,7.2028,902.2651,49.3467
735233.5,2639.375,0.4987,2695.5163,3777.295486,1.65,0.004,0.0657,6.7795,899.4903,52.3761
735234.5,2489.75,0.5327,2544.7318,3674.335771,2.55,0.0041,0.0813,2.7239,906.2985,68.8974
735235.5,2557,0.513,2610.5973,3724.132914,0,0.0039,0.0748,3.3026,906.169,63.791
735236.5,2583.75,0.5087,2637.7371,3747.707122,0,0.0039,0.0727,5.84,902.6411,53.9147
735237.5,2603.7083,0.5122,2661.4838,3772.386481,0,0.0041,0.0715,6.8097,904.5505,54.3186
735238.5,2609.5417,0.5066,2666.1255,3767.622008,0,0.004,0.0699,5.5197,908.8804,56.2199
735239.5,2640.9583,0.507,2699.296,3802.647777,0,0.0041,0.0684,6.3566,909.3974,54.201
735240.5,2668.625,0.4974,2718.2843,3820.565291,0,0.0035,0.0672,7.7689,903.2396,42.3441
735241.5,2665.0833,0.4969,2714.0246,3805.722632,0,0.0034,0.0661,5.2367,899.0361,48.5428
735242.5,2700.3333,0.4892,2748.9974,3844.342888,0,0.0034,0.0647,6.4232,903.658,44.2149
735243.5,2704.5833,0.4887,2759.0105,3847.241026,0,0.0037,0.0633,11.5911,905.2248,35.5713
735244.5,2722.9792,0.4884,2770.9242,3854.317887,0,0.0033,0.0621,10.7868,899.9295,32.882
735245.5,2686.9583,0.4983,2726.4914,3805.381186,1.075,0.0027,0.0638,1.483,902.1308,48.55
735246.5,2701.5417,0.4913,2730.4261,3795.189425,0,0.002,0.0618,-0.3,903.4379,40.9915
735247.5,2693.4167,0.4892,2721.1182,3765.822129,0,0.0019,0.0597,-1.0469,903.2597,41.2789
735248.5,2718.7083,0.4801,2741.3635,3782.690907,0,0.0015,0.0583,-2.3031,906.2657,35.2211
735249.5,2744.625,0.4786,2764.7228,3797.145394,0,0.0014,0.0561,-1.1587,910.9052,30.6003
735250.5,2727.9583,0.4768,2754.7594,3795.272183,0,0.0018,0.0576,6.8333,909.4414,23.6713
735251.5,2744.3333,0.475,2782.0895,3846.69395,0,0.0025,0.0592,11.4206,907.9476,25.3009
735252.5,2776.125,0.4788,2816.0728,3885.000318,0,0.0027,0.0582,10.8054,907.5766,27.1959
735253.5,2764.25,0.4726,2811.2542,3868.298965,0,0.0031,0.057,12.155,907.7412,28.8778
735254.5,2765.8333,0.4735,2826.5594,3880.201968,0,0.0041,0.0559,12.8508,905.5067,35.1042
735255.5,2758.8333,0.472,2827.7951,3873.595884,0,0.0047,0.0549,14.1747,905.2182,37.0075
735256.5,2775.0417,0.4735,2847.5788,3892.023411,0,0.0049,0.0539,15.2033,907.247,36.9917
735257.5,2783.4583,0.4766,2859.4001,3900.288686,0,0.0051,0.0529,16.9439,908.2226,35.3828
735258.5,2719.9583,0.4754,2810.9193,3828.686417,0.1,0.0062,0.0523,14.8543,909.1145,48.544
735259.5,2751.1667,0.4714,2858.7589,3910.234236,0,0.0072,0.0542,17.0947,904.9468,49.9519
735260.5,2541.875,0.5176,2650.2602,NaN,0,0.0079,NaN,13.6133,901.9815,66.7133
735261.5,2538.125,0.5188,2647.5664,NaN,0,0.008,NaN,12.7288,901.9617,72.2658
735262.5,2578.4583,0.5128,2651.3811,NaN,0,0.0052,NaN,7.3031,901.8826,63.6176
735263.5,2418.375,0.5591,2457.5254,NaN,0,0.003,NaN,3.8121,906.2025,48.9256
735264.5,2499.5417,0.5372,2545.0689,3840.618474,0,0.0034,0.1072,5.0197,909.8861,48.6263
735265.5,2502.25,0.5249,2559.5112,NaN,0,0.0042,NaN,7.389,907.2496,53.1635
735266.5,2555.2917,0.5178,2616.8761,NaN,0,0.0045,NaN,10.3639,908.2435,46.4673
735267.5,2567.4583,0.5044,2636.4019,NaN,0,0.005,NaN,13.3501,907.8536,43.6103
735268.5,2613.875,0.5082,2682.141,NaN,0,0.0048,NaN,13.2617,903.8063,41.8134
735269.5,2588.125,0.5021,2665.9806,NaN,0,0.0056,NaN,12.0863,902.8799,51.6076
735270.5,2583.25,0.5016,2669.7836,NaN,0,0.0062,NaN,12.808,902.0501,55.2724
735271.5,2604.25,0.5037,2681.4681,NaN,0,0.0055,NaN,12.2905,902.5183,50.2477
735272.5,2651.875,0.4873,2724.1773,NaN,0,0.0051,NaN,11.9206,903.3935,46.9944
735273.5,2720.4167,0.482,2772.5781,NaN,0,0.0036,NaN,11.9243,897.9403,33.7361
735274.5,2476.9583,0.5396,2520.7779,NaN,0,0.0033,NaN,3.8957,901.367,50.6494
735275.5,2446.2083,0.5338,2491.1255,NaN,0,0.0034,NaN,4.6681,901.7682,50.6207
735276.5,2408.2083,0.554,2458.6652,NaN,0,0.0039,NaN,1.8597,904.3637,71.968
735277.5,2251.9167,0.5867,2298.0004,NaN,0,0.0038,NaN,1.7142,907.6037,72.6866
735278.5,2357.0417,0.5453,2403.9326,NaN,0,0.0037,NaN,4.8161,906.0457,55.8976
735279.5,2410.0833,0.5272,2463.2007,NaN,0,0.0041,NaN,8.2394,905.8402,48.6441
735280.5,2451,0.5186,2510.477,3903.309676,0,0.0045,0.1272,12.1095,908.4683,41.6992
735281.5,2504.625,0.5116,2535.5902,3847.573616,0,0.0023,0.1107,14.7657,905.835,18.281
735282.5,2508.3333,0.5114,2540.1197,3818.739478,0,0.0024,0.1048,12.9423,901.0208,21.2629
735283.5,2520.875,0.5053,2558.1776,3819.458669,0,0.0028,0.1005,11.7195,902.0144,25.878
735284.5,2571.6667,0.4989,2610.1176,3889.701359,0,0.0028,0.0994,12.6252,896.1522,25.1775
735285.5,2380.375,0.5424,2438.5527,3680.236814,6.875,0.0045,0.1072,2.5102,896.6837,79.8599
735286.5,2208.0625,0.5815,2263.2789,3647.621362,3.5,0.0046,0.1544,4.9473,901.7051,69.6963
735287.5,2267.7917,0.5478,2323.5814,3719.301097,0,0.0046,0.1489,5.1338,905.2729,65.6461
735288.5,2331.2917,0.5351,2385.7208,3771.830863,0,0.0044,0.1394,8.574,900.5581,50.9834
735289.5,2378.2083,0.5275,2409.5516,3735.808369,0,0.0025,0.1252,4.1533,901.8816,36.0547
735290.5,2440.2083,0.5189,2473.6923,3702.072599,0,0.0026,0.102,5.0987,905.2233,37.3982
735291.5,2471.5,0.5085,2511.0661,3728.374403,0,0.003,0.0972,7.0661,903.2239,37.5347
735292.5,2490.9167,0.5083,2525.1833,3723.18591,0,0.0026,0.0931,7.3989,907.2907,30.7999
735293.5,2540.1667,0.4942,2574.2559,3774.362538,0,0.0025,0.0898,8.393,910.46,28.5761
735294.5,2550.3333,0.4904,2590.8854,3786.444419,0,0.003,0.088,11.2657,911.0366,29.7903
735295.5,2538.2917,0.4977,2588.5665,3769.969171,0,0.0037,0.086,15.6775,908.6961,27.8157
735296.5,2565.375,0.4867,2612.2883,3779.764319,0,0.0034,0.0824,17.7838,903.269,22.8532
735297.5,2601.0417,0.4933,2637.4133,3789.678953,0,0.0026,0.0786,15.2898,902.7974,20.8359
735298.5,2621.125,0.4871,2684.0917,3834.563469,0,0.0045,0.0756,16.1647,904.417,32.4651
735299.5,2635.1667,0.4824,2689.0852,3820.505543,0,0.0038,0.0727,17.0288,902.0778,26.0508
735300.5,2640.4167,0.4817,2691.5948,3803.693733,0,0.0036,0.0699,16.8651,900.7183,25.5033
735301.5,2591.8333,0.4908,2656.8341,3756.811208,4.825,0.0046,0.0703,10.8167,899.583,47.3732
735302.5,2487.2917,0.5182,2548.7438,3691.793917,0.575,0.0046,0.083,6.8392,903.863,59.7959
735303.5,2533.5833,0.4997,2600.6364,3735.375666,0,0.0049,0.0784,9.1006,906.3509,54.6118
735304.5,2574.0417,0.4994,2637.7418,3758.704571,0,0.0046,0.0742,11.731,905.7137,43.2034
735305.5,2615.2917,0.4894,2677.0945,3788.318014,0,0.0044,0.0706,15.3614,905.0997,34.0313
735306.5,2649.5417,0.4805,2718.8469,3821.065149,0,0.0049,0.0672,18.8466,906.1931,30.3344
735307.5,2725.5417,0.4746,2786.3979,3890.918248,0,0.0042,0.064,20.9786,905.6543,22.8964
735308.5,2756.125,0.4713,2810.3712,3900.738867,0,0.0037,0.0611,22.097,902.9033,18.485
735309.5,2797.2083,0.4668,2843.3341,3922.827223,0,0.0031,0.0582,20.7748,899.1214,16.4712
735310.5,2821.3333,0.4577,2858.7259,3927.035308,0,0.0025,0.0562,18.7662,900.0646,15.3516
735311.5,2791.5,0.46,2838.8614,3883.846843,0,0.0031,0.0543,18.5087,902.0351,21.608
735312.5,2826.1667,0.4571,2879.3553,3923.376296,0,0.0035,0.0525,16.875,902.8458,25.6073
735313.5,2822,0.4672,2877.4483,3905.626933,0,0.0036,0.0507,17.1015,901.7998,25.3897
735314.5,2864,0.452,2926.4772,3957.646127,0,0.004,0.0491,18.9103,896.8069,24.7856
735315.5,2866,0.4549,2914.4802,3926.22733,0,0.0031,0.0474,18.0528,896.4405,20.3713
735316.5,2886.5417,0.4478,2930.9106,3934.519723,0,0.0029,0.0459,14.7782,901.5118,21.2311
735317.5,2974.25,0.437,3005.3179,4021.541003,0,0.0019,0.0445,14.6499,901.572,15.0761
735318.5,2967.5833,0.4427,3002.8056,4006.741094,0,0.0022,0.0433,16.7195,901.9718,15.4963
735319.5,2971.625,0.4417,3012.5906,4009.497619,0,0.0026,0.0422,19.662,900.9401,15.21
735320.5,2958.9583,0.4445,3001.7589,3985.851755,0,0.0027,0.0412,19.3454,902.2729,15.9004
735321.5,2948.4167,0.4438,2997.7651,3972.565115,0,0.0031,0.0404,19.2178,904.4613,18.3483
735322.5,2965.7917,0.4401,3021.0861,3996.191232,0,0.0035,0.0396,20.2426,905.2316,18.9916
735323.5,2984.125,0.4396,3027.8144,3996.983157,0,0.0027,0.0388,18.829,904.0923,16.9409
735324.5,2980.2917,0.4447,3037.7265,4002.694203,0,0.0036,0.038,19.7716,903.0789,20.7773
735325.5,2989.8333,0.4355,3054.1173,4017.316666,0,0.004,0.0373,18.1691,901.9048,24.3338
735326.5,2989.375,0.4357,3036.6775,3987.701274,0,0.0029,0.0366,16.1502,901.5288,21.0599
735327.5,3007.5833,0.4336,3060.0508,4012.580099,0,0.0032,0.0361,17.7245,903.843,21.1522
735328.5,3012.4583,0.4357,3063.8904,4012.839646,0,0.0032,0.0356,21.0058,903.48,17.4394
735329.5,3015.8333,0.4351,3069.361,4014.707547,0,0.0033,0.035,21.2309,901.6979,17.8163
735330.5,3015.625,0.4385,3086.5515,4033.372038,0,0.0044,0.0347,20.7106,900.7465,24.2963
735331.5,3009.125,0.4346,3082.1871,4022.515548,0,0.0045,0.0342,20.8334,897.685,24.8795
735332.5,3013.4661,0.4341,3084.6854,4022.176275,0,0.0044,0.0338,17.8086,890.022,28.6253
735333.5,3019.7083,0.4362,3080.2006,4014.368754,0.25,0.0037,0.0336,11.8003,897.0281,35.4903
735334.5,3057.1667,0.4381,3111.4869,4050.883458,0,0.0033,0.0332,12.228,901.7002,30.2758
735335.5,3069.0833,0.4364,3130.9535,4072.194915,0,0.0037,0.0328,16.451,898.9095,27.1328
735336.5,3063.2083,0.4322,3116.1356,4051.230975,0,0.0032,0.0326,17.6835,897.3172,21.2496
735337.5,3080.5,0.4266,3138.947,4078.275353,0,0.0035,0.0324,20.2917,897.5522,20.2671
735338.5,3054.375,0.4354,3119.8474,4050.969279,0,0.004,0.0321,21.109,895.9836,21.5178
735339.5,3039.2083,0.4354,3113.4778,4040.285773,0,0.0045,0.0319,21.4349,896.1326,24.3093
735340.5,3059.0417,0.4376,3126.3278,4054.560335,0,0.0041,0.0317,20.1697,896.6784,23.8188
735341.5,3075.4583,0.4323,3133.4848,4061.799496,0,0.0035,0.0315,12.4838,901.0852,29.5185
735342.5,3122.625,0.4285,3153.1191,4081.701884,0,0.0018,0.031,12.4414,905.542,16.3082
735343.5,3163.2917,0.4247,3193.2044,4130.272156,0,0.0018,0.0306,16.4728,904.0767,12.5532
735344.5,3177.25,0.4252,3211.4004,4151.56687,0,0.002,0.0304,18.7567,902.3472,12.6593
735345.5,3126.2083,0.428,3168.9297,4094.782356,0,0.0025,0.0303,21.6874,903.2755,13.4642
735346.5,3124.9583,0.4239,3167.3701,4090.587646,0,0.0025,0.03,22.8482,900.2865,12.1687
735347.5,3110,0.4255,3151.6341,4067.262744,0,0.0025,0.0298,22.1977,899.5108,12.49
735348.5,3103.3958,0.4277,3153.8985,4067.876872,0,0.003,0.0295,23.673,900.3141,14.1043
735349.5,3116.7083,0.4281,3165.5053,4080.090951,0,0.0029,0.0293,19.9206,902.3016,16.5728
735350.5,3138.375,0.428,3196.0505,4115.294934,0,0.0034,0.0289,20.0683,905.58,19.7373
735351.5,3162.5417,0.4223,3219.0324,4143.014095,0,0.0033,0.0287,22.3839,903.1494,16.4891
735352.5,3175.0208,0.4227,3225.8227,4149.406996,0,0.003,0.0285,24.2706,899.3039,12.9482
735353.5,3178.6694,0.4198,3224.7649,4144.380947,0,0.0027,0.0282,25.9074,897.1858,10.9066
735354.5,3193.0405,0.418,3239.0238,4159.255287,0,0.0027,0.0279,25.1614,897.7035,11.2783
735355.5,3180,0.4261,3231.9459,4148.239539,0,0.003,0.0277,22.6955,902.3056,14.8107
735356.5,3178.2083,0.4246,3230.0827,4142.631046,0,0.0031,0.0274,23.4287,905.1184,14.6019
735357.5,3188.9875,0.4167,3231.5821,4142.121971,0,0.0025,0.0272,22.1668,900.6046,12.4928
735358.5,3174.2734,0.4219,3223.2123,4129.175908,0,0.0029,0.027,24.468,897.4972,13.0556
735359.5,3190.5625,0.4246,3251.4534,4163.771486,0,0.0035,0.0268,22.6415,900.0535,18.039
735360.5,3091.5417,0.4317,3176.8873,4069.932771,0.05,0.0051,0.027,20.5212,901.8819,30.1792
735361.5,3108.9583,0.4296,3183.9729,4079.002239,0,0.0045,0.027,19.625,901.8083,28.0271
735362.5,3104.75,0.4281,3190.4919,4084.938561,0,0.0051,0.0267,19.2917,902.7917,33.6219
735363.5,3166,0.4262,3239.5984,4145.955965,0.05,0.0043,0.0266,19.25,902.2708,29.1238
735364.5,3164.2917,0.4255,3242.5743,4147.968654,0,0.0046,0.0264,20.2083,903.2208,27.9103
735365.5,3159.7917,0.4245,3244.7571,4150.094873,0,0.005,0.0263,22.4583,905.3375,26.7962
735366.5,3183.7917,0.429,3261.9639,4170.656094,0,0.0046,0.0262,24.625,905.9,21.6906
735367.5,3213.875,0.4211,3278.64,4188.73463,0,0.0037,0.0259,25.75,904.3333,16.457
735368.5,3203.375,0.4191,3275.1988,4182.38469,0,0.0042,0.0258,26.375,902.4167,17.8856
735369.5,3216.9583,0.4264,3286.2721,4196.166945,0,0.004,0.0257,26.5,902.5125,16.5555
735370.5,3246.4167,0.4228,3306.6747,4219.473541,0,0.0034,0.0255,26.1667,900.6625,15.2984
735371.5,3205.5833,0.421,3263.9619,4162.900958,0,0.0034,0.0253,24.875,900.2375,16.3541
735372.5,3249.875,0.4209,3308.0126,4217.70642,0,0.0033,0.0252,23.8333,901,16.6736
735373.5,3189.2917,0.4266,3268.1054,4164.404899,0,0.0046,0.025,22.7083,900.2083,25.3501
735374.5,3191.7083,0.4231,3261.2999,4155.661063,0,0.004,0.0249,23.875,900.1625,20.3955
735375.5,3249.2083,0.4219,3296.0177,4197.772136,0,0.0027,0.0248,24.5417,899.8792,13.6149
735376.5,3265.5417,0.4152,3317.0247,4222.309478,0,0.0029,0.0246,26.4583,897.5375,12.8429
735377.5,3219.875,0.4194,3283.7714,4178.908278,0,0.0037,0.0245,26.625,898.4583,16.1327
735378.5,3201.7083,0.4215,3265.5991,4154.31093,0,0.0037,0.0243,26.4167,900.8667,17.7002
735379.5,3231.7083,0.4202,3287.3352,4176.640538,0,0.0032,0.0239,25.3333,901.6292,16.3894
735380.5,3259.9583,0.4205,3306.7848,4200.119781,0,0.0027,0.0238,24.9583,901.95,13.9813
735381.5,3247.3125,0.4193,3285.3676,4171.361945,0,0.0022,0.0236,24.625,899.25,11.3309
735382.5,3243.9424,0.4205,3294.6504,4181.099435,0,0.0029,0.0234,24.5417,895.4917,14.357
735383.5,3211.8568,0.4215,3290.7045,4176.43677,0,0.0046,0.0235,24.9583,895.9833,20.7676
735384.5,3157.1667,0.4292,3259.4906,4137.047806,0,0.006,0.0235,26.5,898.6208,27.0978
735385.5,3162.875,0.4279,3292.5927,4175.249617,0,0.0076,0.0232,27.1667,899.8458,32.3703
735386.5,3221.625,0.4278,3312.6785,4199.405622,0,0.0052,0.023,29.5833,898.475,19.6344
735387.5,3219.0781,0.4238,3308.8527,4193.419243,0,0.0052,0.0229,30.875,897.7875,17.9205
735388.5,3255.7917,0.4207,3332.5918,4221.986561,0,0.0044,0.0228,29.125,898.8708,17.2963
735389.5,3215.9167,0.4208,3298.0335,4176.74855,0,0.0047,0.0227,28.75,899.9458,18.013
735390.5,3233.4167,0.4193,3295.6153,4170.131609,0,0.0036,0.0224,27.4167,900.1125,15.4047
735391.5,3231.8542,0.421,3298.8179,4171.050444,0,0.0038,0.0221,29.4583,898.6625,14.1345
735392.5,3253.775,0.4133,3323.7719,4202.643563,0,0.004,0.0221,31.125,897.5083,13.4996
735393.5,3272.0208,0.4162,3333.7847,4213.892176,0,0.0035,0.022,30.4583,898.9625,12.3619
735394.5,3244.5833,0.4224,3315.494,4189.203672,0,0.0041,0.0218,29.9167,900.9333,14.3936
735395.5,3292.2083,0.4178,3369.0776,4254.049312,0,0.0043,0.0216,30.9167,900.7,15.0535
735396.5,3298.1875,0.4141,3367.7687,4251.245167,0,0.0039,0.0215,31.2917,900.9458,13.7514
735397.5,3255.7917,0.4192,3330.4181,4204.388603,0,0.0042,0.0215,31.375,901.5375,13.8279
735398.5,3180.125,0.4238,3292.6939,4155.871405,0,0.0066,0.0214,30.625,901.3792,21.7688
735399.5,3122.3333,0.4254,3268.3054,4122.450369,0,0.0087,0.0212,30.5417,899.9792,28.4549
735400.5,3131.625,0.4251,3269.0442,4128.032091,0,0.0081,0.0216,30.4583,900.7917,26.8957
735401.5,3162.25,0.4275,3267.2352,4126.206366,0,0.0062,0.0217,30.375,901.7542,21.2692
735402.5,3257.2083,0.4185,3322.8379,4193.911307,0,0.0037,0.0214,30.0833,901.4625,13.5034
735403.5,3267.9706,0.4138,3305.0943,4167.664782,0,0.0021,0.0211,29.5,899.5625,8.8744
735404.5,3260.2648,0.4189,3316.1584,4180.325411,0,0.0032,0.021,30.375,897.6958,11.1308
735405.5,3254.5614,0.4135,3310.7233,4172.993782,0,0.0032,0.021,29.25,898.8,13.4391
735406.5,3229.4118,0.4229,3301.2367,4160.933772,0,0.0041,0.021,29.75,899.9125,16.2336
735407.5,3221.9168,0.4125,3286.8323,4140.567563,0,0.0037,0.0208,29.5417,899.5625,14.6306
735408.5,3241.7292,0.4149,3302.2644,4159.7622,0,0.0035,0.0207,28.2083,898.4958,13.8572
735409.5,3270.375,0.4155,3341.1813,4209.276047,0,0.004,0.0208,29,899.4458,15.1625
735410.5,3260.75,0.4226,3331.0121,4194.471391,0,0.004,0.0206,28.6667,901.95,17.116
735411.5,3280.125,0.4176,3345.2404,4210.626576,0,0.0037,0.0205,28.9583,904.2375,13.5395
735412.5,3307.1667,0.4163,3413.2422,4295.856304,0,0.006,0.0204,30.375,904.9083,20.5203
735413.5,3242.3542,0.4194,3338.1917,4200.731381,0,0.0055,0.0204,32.4583,902.0792,16.6763
735414.5,3292.6667,0.4149,3409.8005,4290.077077,0,0.0066,0.0203,34.0833,900.2417,18.767
735415.5,3073,0.4512,3228.2642,4141.528486,6.3,0.0095,0.0275,32.125,900.2417,30.8744
735416.5,2674.9583,0.5257,2816.5407,3811.25326,2.85,0.0098,0.0494,30.25,901.2958,34.1783
735417.5,2738.2917,0.5011,2883.851,3859.41695,1.45,0.0099,0.0445,29.625,903.4417,33.9384
735418.5,2825.875,0.4815,2966.3861,3920.11029,0,0.0092,0.0392,31.4583,900.2083,29.884
735419.5,2871.9583,0.4696,3020.7184,3952.181334,0,0.0096,0.0352,32.25,899.0333,29.4902
735420.5,2606.2917,0.5246,2787.7854,3826.700432,15.7,0.013,0.0558,27.0417,899.9125,52.9522
735421.5,2328.5833,0.5713,2464.9756,3537.122251,2.35,0.0108,0.0779,29.25,898.6625,37.8542
735422.5,2468.9167,0.5275,2621.1658,3660.598093,0.55,0.0114,0.0641,29.875,898.8792,39.5384
735423.5,2543.625,0.5145,2694.565,3703.526961,0.2,0.011,0.0564,31.6667,901.7458,34.5277
735424.5,2578,0.5026,2759.0929,3744.084889,0.4,0.013,0.0506,29.625,904.3375,44.8064
735425.5,2539.0833,0.5076,2697.8016,3663.045659,1.35,0.0116,0.0509,25.9167,903.95,50.2218
735426.5,2467.4167,0.5331,2610.3378,3617.86104,3.15,0.0107,0.0604,25.25,903.025,47.114
735427.5,2558.5833,0.5106,2729.3869,3718.26396,0.35,0.0124,0.0524,27.1667,902.1208,48.5763
735428.5,2616.125,0.5023,2804.4276,3776.22849,0,0.0133,0.0472,28.375,902.2417,49.3001
735429.5,2692.0417,0.4848,2901.1584,3872.664802,0,0.0144,0.0434,29.25,901.5292,50.6129
735430.5,2723.6667,0.4763,2927.4031,3879.995133,0,0.0139,0.0405,29.1667,899.9542,49.8411
735431.5,2733.375,0.4762,2954.5321,3902.049041,0.1,0.015,0.039,25.9167,902.9208,62.7979
735432.5,2790.625,0.466,2984.6853,3929.210528,0,0.0129,0.0377,28.2083,904.1542,52.1136
735433.5,2841.7917,0.4537,3004.6766,3938.694987,0,0.0106,0.0359,28.375,902.8917,39.0509
735434.5,2826.7917,0.4611,3006.7745,3938.780681,0,0.0118,0.0357,26.5417,901.8042,47.5003
735435.5,2616.875,0.5079,2827.0774,3793.155385,5.05,0.015,0.0456,23.6667,900.825,71.4675
735436.5,2457.2917,0.5449,2647.369,3655.133925,2.7,0.0143,0.0586,24.5833,901.7,65.9465
735437.5,2497.0833,0.5339,2680.8374,3698.795106,1.7,0.0136,0.0582,25.2083,903.4833,61.0038
735438.5,2561.9167,0.5188,2737.8659,3747.689928,0.5,0.0128,0.0546,27.3333,903.3042,51.6427
735439.5,2625.4167,0.5028,2815.3866,3816.595527,0.5,0.0134,0.0502,26.4167,902.5417,54.5401
735440.5,2505.375,0.5303,2699.8164,3721.39654,4,0.0144,0.0578,24.625,904.2792,64.5622
735441.5,2460.0417,0.542,2679.4565,3715.596716,0.65,0.0165,0.0606,25.875,906.5792,69.3666
735442.5,2574.7083,0.5144,2787.4006,3808.916296,0.4,0.0153,0.0538,26.5417,903.9208,63.5624
735443.5,2694.9167,0.4948,2859.5181,3866.116972,0,0.0114,0.049,28.9167,900.9542,44.5591
735444.5,2854.7083,0.4728,2991.0871,3995.462197,0,0.0088,0.0437,28.75,903.7917,32.9383
735445.5,2831.9583,0.465,2990.1467,3963.194962,0,0.0104,0.0405,29.7917,906.4208,36.9624
